DowntownLA,2,34.04431966666667,-118.24429749999999,302.5791318808545,lc6FqC-707ccogbUjMz23Q,2022-01,34.0443592971444,-118.2443342380475
DowntownLA,3,34.04176061538462,-118.24444838461538,126.65216429471332,oA6IIAgJTofACOYVbiSl9A,2021-02,34.04176571730928,-118.2444558562995
DowntownLA,3,34.04167823076923,-118.24431476923077,126.65216429471332,n-4PoxDFJ9KC84IR_bkDRA,2021-02,34.04164637055796,-118.2442630337778
DowntownLA,3,34.04159584615385,-118.24418115384616,126.65216429471332,JBSUP1tVN3iVJCn0rc1BzQ,2021-02,34.04159078854321,-118.2441745191557
DowntownLA,3,34.04151346153846,-118.24404753846153,126.65216429471332,8nLilN73juSd1qViqTPECw,2021-02,34.04153595595994,-118.24408707523
DowntownLA,3,34.041431076923075,-118.24391392307692,126.65216429471332,uCXOS-iw5Ohjj5dkTegEfA,2021-02,34.0414293116928,-118.2439170055898
DowntownLA,3,34.04134869230769,-118.2437803076923,126.65216429471332,HiOAEgneyg5VTbSRfCC8zw,2021-02,34.04136914091295,-118.2438211740393
DowntownLA,3,34.041266307692304,-118.24364669230769,126.65216429471332,DU1_DUTTQpu7G4Wiz2J6_Q,2021-01,34.04124621343311,-118.2436251385684
DowntownLA,3,34.04118392307692,-118.24351307692308,126.65216429471332,JfrQieznjuoBsMl-L5BSgQ,2022-01,34.04115337261171,-118.2434737172979
DowntownLA,3,34.04110153846154,-118.24337946153847,126.65216429471332,afiwH6Ort4xbGhQlKK4e3g,2022-01,34.04109640948984,-118.2433803839084
DowntownLA,3,34.04101915384615,-118.24324584615384,126.65216429471332,w7OBQB_-4OMbYXt_zBsLow,2022-01,34.04104159389529,-118.2432897273361
DowntownLA,3,34.04093676923077,-118.24311223076923,126.65216429471332,tuxu8F9dmdH-afWeWeKVmg,2022-01,34.04093509631609,-118.2431140354763
DowntownLA,3,34.04085438461538,-118.24297861538462,126.65216429471332,PDdrPMsMTYG1yZG7kQDsrw,2022-01,34.04086034840053,-118.2429907209197
DowntownLA,4,34.040772,-118.242845,36.6711823512577,o2D1m6iccScy-BAffh5lsg,2022-01,34.04079196311171,-118.242826807005
DowntownLA,4,34.0408835625,-118.24274475,36.6711823512577,RSR_Guv-Iyere2XtEtFlBQ,2022-01,34.04087676107812,-118.2427506945024
DowntownLA,4,34.040995124999995,-118.2426445,36.6711823512577,TBLQbIDgTpP5yOaFlrEOCQ,2022-01,34.0410227360093,-118.2426195275078
DowntownLA,4,34.0411066875,-118.24254425000001,36.6711823512577,EQQoa2TMBdY-fC7HfFfh_w,2022-01,34.04109759228854,-118.2425522486159
DowntownLA,4,34.04121825,-118.242444,36.6711823512577,9HG29E75aQCsq4OoE2Ap3w,2022-01,34.04124637870584,-118.2424185830467
DowntownLA,4,34.041329812499995,-118.24234375,36.6711823512577,gd_HTGxSD0Uqsk5DKhOtAg,2022-01,34.04132050968371,-118.2423520179112
DowntownLA,4,34.041441375,-118.2422435,36.6711823512577,zKBBTjg5Icvolcs3g2kDcQ,2022-01,34.04147088031166,-118.2422170137436
DowntownLA,4,34.0415529375,-118.24214325,36.6711823512577,0XDb0eO8LH-3gsYFS4qeKg,2022-01,34.04154370570793,-118.2421516085137
DowntownLA,4,34.041664499999996,-118.242043,36.6711823512577,TKs-fgFSBkYPl6zFb8J9tQ,2022-01,34.04168857525381,-118.2420214225864
DowntownLA,4,34.0417760625,-118.24194275,36.6711823512577,3pfiZZHJrgAIOh4OAicUew,2022-01,34.04176009507696,-118.241957177267
DowntownLA,4,34.041887625,-118.2418425,36.6711823512577,oG5qR0Q4SzZxS89VEyzTkQ,2022-01,34.04190333543871,-118.2418285080969
DowntownLA,4,34.041999187500004,-118.24174225,36.6711823512577,7qbZRO66fnaLL5HFeg5fJQ,2022-01,34.04198040040637,-118.2417592658405
DowntownLA,4,34.04211075,-118.241642,36.6711823512577,0t7li9RbziH9gwRZ82HbQw,2022-01,34.04212918577695,-118.2416255996531
DowntownLA,4,34.0422223125,-118.24154175,36.6711823512577,PZKliGamk0w1yTBSzMjH5w,2022-01,34.04220201079118,-118.2415601941977
DowntownLA,4,34.042333875000004,-118.24144150000001,36.6711823512577,mmfUJEpc5FuLJ_trlYZEzw,2022-01,34.04234697999541,-118.2414299185914
DowntownLA,4,34.0424454375,-118.24134125,36.6711823512577,7YXZgoAlYYIu1iEfXIMtKw,2022-01,34.04241448270484,-118.2413692422478
DowntownLA,5,34.042557,-118.241241,304.7424243504811,Uk4jPW9xK-TgAvx1-j7YZQ,2022-01,34.04255147414968,-118.2412461941263
DowntownLA,5,34.042636826086955,-118.24137991304347,304.7424243504811,88tmgXczRJWvEp71GKGb1g,2022-01,34.04263824319813,-118.2413714729961
DowntownLA,5,34.042716652173915,-118.24151882608696,304.7424243504811,0Pu5lePfAiDrPjrewvi8MA,2022-01,34.04274650297417,-118.2415444897463
DowntownLA,5,34.04279647826087,-118.24165773913043,304.7424243504811,Sklwt7kuJqCSO767JA57vA,2022-01,34.04279963656727,-118.2416293473046
DowntownLA,5,34.04287630434783,-118.24179665217392,304.7424243504811,riHO2rNl7JC2EaHAe57Hkg,2022-01,34.04290090121539,-118.2417912100808
DowntownLA,5,34.04295613043478,-118.24193556521739,304.7424243504811,aFKH8WdBTL_LpIn-H2xl5w,2022-01,34.04295990939895,-118.2418854366321
DowntownLA,5,34.04303595652174,-118.24207447826088,304.7424243504811,ghk_52I0jNHrenTPS8yXrg,2022-01,34.04305624929678,-118.2420394469633
DowntownLA,5,34.043115782608695,-118.24221339130435,304.7424243504811,IIyfAuMHC_EIf3dE-9Hejw,2022-01,34.04317310239299,-118.2422275428233
DowntownLA,5,34.043195608695655,-118.24235230434782,304.7424243504811,FscpjdpU5rZxBhNsIgfOgA,2022-01,34.04323015207951,-118.2423192707105
DowntownLA,5,34.04327543478261,-118.2424912173913,304.7424243504811,oPYojIXOGVjrLkZd2IP5Kg,2022-01,34.04334236002116,-118.242499960228
DowntownLA,5,34.04335526086957,-118.24263013043478,304.7424243504811,mjYwwkdAq8IoVFq9rMyfNw,2022-01,34.04339773060914,-118.2425890110906
DowntownLA,5,34.04343508695652,-118.24276904347826,304.7424243504811,u4DjxZRm4WxiAsXS_8DQ_g,2022-01,34.04346933205682,-118.242812798024
DowntownLA,5,34.04351491304348,-118.24290795652173,304.7424243504811,Q2jPXMdzfzUw97xp9dkgXA,2022-01,34.04355519041493,-118.2428416190472
DowntownLA,5,34.043674565217394,-118.24318578260869,304.7424243504811,RcKmyDzDLYLQK6ugVDypVg,2022-01,34.04372145380458,-118.2431068971542
DowntownLA,5,34.04383421739131,-118.24346360869565,304.7424243504811,R0SeYR2tpEmVDk_wUH8GPw,2022-01,34.04388764819552,-118.2433718179351
DowntownLA,5,34.04407369565217,-118.24388034782608,304.7424243504811,9pgnSXoRh1017EHPJcankw,2022-01,34.04405317695971,-118.2439785733174
DowntownLA,6,34.04150071428571,-118.24403342857143,126.97941288533156,H_c0X2q1ecYmOSLjC-n20A,2021-02,34.04148201843631,-118.2440010589168
DowntownLA,6,34.04132957142857,-118.24375914285714,126.97941288533156,pS3vSz4DIljFZ9i-ie7TGw,2021-02,34.04130238977499,-118.2437147242188
DowntownLA,7,34.0413560625,-118.243521125,36.718883108632554,zUic0zwgjf3vbbDr_IDBNQ,2022-01,34.04134594288458,-118.2435283253378
DowntownLA,7,34.041468125,-118.24342025,36.718883108632554,zfcutehECtKHVwIFbNms6Q,2022-01,34.04144265481752,-118.2434395426497
DowntownLA,7,34.041580187499996,-118.243319375,36.718883108632554,54dxnTXlndX9A-XVenD9HQ,2022-01,34.04158163107297,-118.2433123022547
DowntownLA,7,34.04169225,-118.2432185,36.718883108632554,zy34ZcEdOruf7Kj0zVvR5A,2022-01,34.0416541109689,-118.2432473435875
DowntownLA,7,34.0418043125,-118.243117625,36.718883108632554,rbLzp6Y9z4Yu-N_wpcnKyw,2022-01,34.04179957273211,-118.2431169800341
DowntownLA,7,34.041916375,-118.24301675,36.718883108632554,_JdO8f6wGdyedU4B0qjvnA,2022-01,34.04194525739874,-118.2429863486943
DowntownLA,7,34.0420284375,-118.242915875,36.718883108632554,HQoaFNgZfYSBIY3zCmzNkw,2022-01,34.04201854043833,-118.2429206760706
DowntownLA,7,34.0421405,-118.24281500000001,36.718883108632554,7pH3XF9v73RkfFTsKl4wmQ,2022-01,34.04216623323207,-118.2427882599974
DowntownLA,7,34.042252562499996,-118.242714125,36.718883108632554,57GO8h__VlLNBZn1rN_SwA,2022-01,34.04223913670004,-118.2427228549854
DowntownLA,7,34.042364625,-118.24261325,36.718883108632554,ObGlJq_vZPh3do-Qh8i0ig,2022-01,34.04238753216661,-118.2425898141543
DowntownLA,7,34.0424766875,-118.242512375,36.718883108632554,V-XCdWheEj50SxgZvNlZ5w,2022-01,34.0424644522586,-118.2425208398934
DowntownLA,7,34.04258875,-118.2424115,36.718883108632554,aW1wEX5zaizTjTWS7B_z4w,2022-01,34.04261799104526,-118.2423831589765
DowntownLA,7,34.0427008125,-118.242310625,36.718883108632554,vERIK7UHUhKktKtlqAno_g,2022-01,34.04269378415829,-118.2423152553857
DowntownLA,7,34.042812874999996,-118.24220975,36.718883108632554,dxArNKtMeLeWmEC7j9kmqA,2022-01,34.04283625439577,-118.2421874787793
DowntownLA,7,34.0429249375,-118.242108875,36.718883108632554,6H4HEEQfL15WUe2tsEsj4w,2022-01,34.04290983817118,-118.2421215381609
DowntownLA,8,34.043037,-118.242008,303.9806853162472,NCA4Bm8-OKMyS16NHoacUA,2022-01,34.04302607933167,-118.2419910845219
DowntownLA,8,34.04311676470588,-118.24215082352941,303.9806853162472,eDyofdcvHXZBfBheG5gczQ,2022-01,34.04311501165724,-118.2421340302963
DowntownLA,8,34.043276294117646,-118.24243647058823,303.9806853162472,d0AD6JsLmWRhRKFuUGq95w,2022-01,34.04328634006843,-118.2424097493371
DowntownLA,8,34.04343582352941,-118.24272211764706,303.9806853162472,wIDJaRNlyg1FCKKN2Cfqhg,2022-01,34.04345321292419,-118.2426782403654
DowntownLA,8,34.04431323529412,-118.24429317647058,303.9806853162472,qQ6tIxDeDkML_hSv8-KSUA,2022-01,34.04432344330434,-118.2442268070327
DowntownLA,9,34.044375153846154,-118.24445676923077,301.72970783769864,rXSLaucuJHDmYwAp3vyR_w,2022-01,34.044394467229,-118.2444397059716
DowntownLA,12,34.04401373333333,-118.24381886666667,300.0439156282474,KuRSD36aRRs4rlez8F1WDw,2022-01,34.04412168531736,-118.2437450619782
DowntownLA,12,34.0443714,-118.2445652,300.0439156282474,3KxmTUhMhNgjRkpY4-k_5w,2022-01,34.0444283259453,-118.2445413370148
DowntownLA,12,34.044442933333336,-118.24471446666666,300.0439156282474,DGouuNdHsZNNfZDX48msoA,2022-01,34.04449783608088,-118.2447499526107
DowntownLA,12,34.04451446666667,-118.24486373333333,300.0439156282474,5g0HeZstveWYTNdZQWzD3g,2022-01,34.04453150350676,-118.2448507804168
DowntownLA,13,34.044586,-118.245013,207.3907822604734,XSmxad_ystgfTBBdZTjrxA,2022-01,34.04458653245342,-118.2450158523607
DowntownLA,13,34.044457,-118.24509366666666,207.3907822604734,TY9MlqwQ_7NzsC5Ve2NHdQ,2021-02,34.04447164294913,-118.2450793827097
DowntownLA,13,34.044328,-118.24517433333334,207.3907822604734,XpLE1IzvwqZbKawuThpUww,2021-02,34.04432873939463,-118.2451703060193
DowntownLA,15,34.043007888888894,-118.24207922222223,302.9915194073402,6QD47S1JoN-C-jKOU4GnOA,2022-01,34.04298583194501,-118.2420534560074
DowntownLA,16,34.044428,-118.24511166666667,207.35897119105832,lJxghLZkQ2Ka8H2N-61KHw,2021-02,34.04440368181872,-118.2451202491296
DowntownLA,16,34.04427,-118.24521033333333,207.35897119105832,3aEperiVNex_8rXjHRvDlw,2021-02,34.0442468866944,-118.245223307416
